path_id,user_id,path,n_touches,converted
4710,31639,ctx_brand > retarget > ctx_category > retarget,4,1
4711,4553,influencer > ctx_brand > retarget,3,1
4712,1598,influencer > ctx_brand > retarget > ctx_brand > retarget,5,1
4713,34851,social > retarget,2,1
4714,6484,ctx_category > ctx_brand > retarget,3,1
4715,4354,retarget > retarget,2,1
4716,8652,cpa > retarget,2,1
4717,1052,retarget > influencer > cpa > ctx_brand > retarget,5,1
4718,704,influencer > retarget > retarget,3,1
4719,14883,ctx_brand > retarget,2,1
4720,20440,ctx_category > cpa,2,1
4721,11923,cpa > retarget,2,1
4722,6530,retarget > cpa > retarget,3,1
4723,18115,influencer > cpa > retarget,3,1
4724,23718,ctx_category > retarget,2,1
4725,5936,organic,1,1
4726,6745,social > retarget,2,1
4727,3104,influencer > influencer > ctx_brand > influencer > retarget,5,1
4728,37376,ctx_brand > ctx_category > retarget,3,1
4729,18775,cpa > ctx_brand > ctx_brand > ctx_brand > ctx_category,5,1
4730,3371,cpa > ctx_brand > retarget,3,1
4731,24826,retarget > ctx_category > social > ctx_brand > ctx_brand > ctx_brand > retarget,7,1
4732,38687,ctx_category > retarget > retarget,3,1
4733,21540,social > ctx_category,2,1
4734,5844,influencer > social > influencer > retarget,4,1
4735,7857,retarget > retarget,2,1
4736,30377,ctx_brand > ctx_category > ctx_category > ctx_category > retarget > retarget,6,1
4737,14973,retarget > ctx_brand > retarget,3,1
4738,26863,influencer > retarget > influencer > retarget,4,1
4739,21962,ctx_category,1,1
4740,26023,ctx_brand > ctx_category > influencer > cpa > retarget,5,1
4741,27636,social > ctx_brand > retarget,3,1
4742,32690,cpa > influencer > cpa > retarget > retarget,5,1
4743,24754,influencer > retarget > retarget > retarget > retarget,5,1
4744,14367,influencer > cpa > cpa > ctx_category > retarget,5,1
4745,9967,influencer > influencer > retarget,3,1
4746,28281,influencer > ctx_brand > cpa > ctx_category > ctx_category > retarget,6,1
4747,30155,ctx_category > retarget,2,1
4748,21492,retarget > retarget > retarget,3,1
4749,27535,ctx_brand > retarget > retarget > retarget,4,1
4750,29469,ctx_category,1,1
4751,16340,influencer > influencer > ctx_brand > retarget > retarget,5,1
4752,25516,ctx_category > retarget > ctx_brand > retarget,4,1
4753,8136,influencer > influencer > retarget > retarget,4,1
4754,28256,retarget > ctx_brand > ctx_brand > cpa > retarget,5,1
4755,13910,influencer > cpa > social > retarget > cpa > retarget,6,1
4756,15258,retarget > retarget,2,1
4757,36011,influencer > cpa > ctx_category > retarget,4,1
4758,37864,ctx_brand > ctx_category > ctx_brand > retarget,4,1
4759,18776,influencer > retarget > ctx_category > retarget,4,1
4760,11618,cpa,1,1
4761,2067,cpa > retarget,2,1
4762,38457,influencer > social > retarget > influencer,4,1
4763,18409,influencer > influencer > cpa > influencer > retarget,5,1
4764,5393,ctx_category > influencer,2,1
4765,1853,influencer > retarget > influencer > ctx_category > retarget,5,1
4766,16819,influencer > ctx_category > retarget,3,1
4767,7084,influencer > retarget > cpa > retarget,4,1
4768,2772,social > retarget > retarget,3,1
4769,22673,ctx_brand,1,1
4770,15211,influencer > ctx_brand > cpa > retarget,4,1
4771,22029,cpa > cpa > influencer > retarget,4,1
4772,14441,organic > retarget,2,1
4773,16469,influencer > social > ctx_category > retarget > retarget,5,1
4774,34543,ctx_brand > influencer > ctx_category > retarget,4,1
4775,8009,ctx_brand > retarget,2,1
4776,36200,ctx_brand > retarget,2,1
4777,29364,influencer > social > ctx_brand > ctx_brand > ctx_category > retarget,6,1
4778,1834,ctx_category > retarget > influencer > retarget > retarget,5,1
4779,39681,cpa > retarget,2,1
4780,37465,influencer > cpa > influencer > retarget,4,1
4781,27174,influencer > ctx_brand > ctx_brand > influencer > cpa > retarget,6,1
4782,5806,influencer > ctx_category > retarget,3,1
4783,25838,influencer > ctx_brand > ctx_brand > retarget,4,1
4784,4555,influencer > ctx_brand > retarget > ctx_category > cpa > retarget,6,1
4785,36476,ctx_category > influencer > retarget,3,1
4786,2488,social > ctx_category,2,1
4787,12653,ctx_brand > ctx_brand > social > ctx_category,4,1
4788,16840,ctx_brand > retarget > influencer,3,1
4789,35029,social > retarget,2,1
4790,5485,ctx_category > cpa > ctx_category > ctx_category > ctx_brand,5,1
4791,17831,organic > retarget,2,1
4792,35668,retarget > cpa > ctx_category > social > cpa > retarget,6,1
4793,4480,cpa > retarget,2,1
4794,29379,ctx_category > retarget,2,1
4795,7090,social > ctx_brand > retarget > ctx_category,4,1
4796,13450,social > social > retarget > retarget,4,1
4797,30508,retarget > ctx_category > cpa > retarget,4,1
4798,32248,social,1,1
4799,1845,retarget > retarget,2,1
4800,943,ctx_brand > retarget > retarget,3,1
4801,1852,retarget > cpa > retarget,3,1
4802,32635,retarget > retarget,2,1
4803,31037,cpa > cpa > retarget,3,1
4804,23252,influencer > social,2,1
4805,19421,ctx_category > retarget,2,1
4806,26041,social > influencer > retarget,3,1
4807,21019,influencer > ctx_category > ctx_category > ctx_category > retarget,5,1
4808,6703,ctx_category > cpa > ctx_brand > ctx_brand > retarget,5,1
4809,23725,cpa > retarget,2,1
4810,21252,ctx_category > ctx_category > social > retarget,4,1
4811,32592,ctx_category > social > retarget > retarget > retarget,5,1
4812,2933,influencer > ctx_brand > social > retarget,4,1
4813,29982,ctx_category > ctx_brand > ctx_brand > retarget,4,1
4814,29758,social > retarget > retarget,3,1
4815,10611,cpa > retarget > influencer > retarget,4,1
4816,37279,organic,1,1
4817,34845,influencer > ctx_brand > ctx_category > retarget,4,1
4818,17370,influencer > ctx_category > influencer > retarget,4,1
4819,1159,ctx_category > cpa > ctx_brand > cpa > retarget,5,1
4820,2721,social > ctx_category > retarget,3,1
4821,13367,influencer > retarget > cpa > retarget,4,1
4822,2896,influencer > retarget,2,1
4823,9298,retarget > retarget > social > cpa > retarget,5,1
4824,37313,social > retarget > influencer > cpa > ctx_brand > retarget,6,1
4825,9699,ctx_brand > retarget > social > retarget,4,1
4826,24275,influencer > influencer > ctx_category > retarget,4,1
4827,21861,retarget > retarget > ctx_category > ctx_brand > retarget,5,1
4828,16348,retarget > ctx_brand > ctx_brand > cpa > retarget,5,1
4829,8166,influencer > ctx_category > retarget,3,1
4830,27677,retarget > cpa > ctx_brand > retarget,4,1
4831,26638,influencer > ctx_category,2,1
4832,1434,ctx_brand > influencer > ctx_category > ctx_category > retarget,5,1
4833,25581,ctx_brand > ctx_category > ctx_brand > retarget,4,1
4834,4865,retarget > ctx_category > influencer > cpa > retarget,5,1
4835,7246,influencer > retarget > influencer,3,1
4836,25105,cpa > social > retarget,3,1
4837,2215,retarget > social > ctx_brand > retarget,4,1
4838,14629,social > ctx_category > retarget,3,1
4839,15566,organic > retarget,2,1
4840,6283,influencer > ctx_category,2,1
4841,21933,cpa > ctx_category > ctx_category > retarget,4,1
4842,7183,influencer > ctx_category > retarget,3,1
4843,7344,influencer > retarget > ctx_category > ctx_brand > cpa > social > retarget,7,1
4844,12708,influencer > ctx_category > ctx_brand > retarget,4,1
4845,22916,social > cpa > influencer > influencer > retarget > cpa > ctx_category > retarget,8,1
4846,16378,influencer > ctx_category > retarget > retarget,4,1
4847,39067,influencer > influencer > ctx_brand,3,1
4848,1407,cpa > cpa > ctx_brand > retarget,4,1
4849,7420,retarget > retarget,2,1
4850,14886,influencer > ctx_category > social > ctx_category > retarget,5,1
4851,38818,ctx_category > influencer > ctx_category > retarget,4,1
4852,16625,influencer > ctx_category > ctx_brand > retarget,4,1
4853,4683,ctx_brand > retarget > ctx_category > cpa > retarget,5,1
4854,38263,influencer > cpa > retarget > retarget,4,1
4855,39580,influencer > retarget > cpa > retarget,4,1
4856,21688,retarget > retarget,2,1
4857,22588,retarget > ctx_brand > influencer > ctx_category > retarget,5,1
4858,5523,influencer > ctx_category > retarget > influencer > retarget,5,1
4859,12560,social > cpa > retarget,3,1
4860,17015,organic > retarget,2,1
4861,26313,ctx_brand > social > influencer > ctx_category > influencer > retarget,6,1
4862,10707,influencer > ctx_brand > retarget,3,1
4863,16959,influencer > cpa,2,1
4864,35903,influencer > influencer > retarget > retarget > retarget > ctx_brand > retarget,7,1
4865,39092,ctx_brand > cpa > ctx_brand,3,1
4866,27155,influencer > influencer > ctx_brand > retarget > ctx_category > retarget,6,1
4867,15283,influencer > retarget > ctx_brand,3,1
4868,38137,cpa > ctx_category > influencer > retarget,4,1
4869,16186,ctx_category > retarget > retarget,3,1
4870,22970,organic > retarget,2,1
4871,30559,ctx_category > retarget,2,1
4872,36149,retarget > ctx_brand > ctx_category > cpa > retarget > ctx_category > retarget,7,1
4873,14990,influencer > retarget > retarget,3,1
4874,3964,influencer > organic > retarget,3,1
4875,32262,organic > retarget,2,1
4876,38077,cpa > ctx_brand > retarget,3,1
4877,37027,influencer > influencer > ctx_category > retarget,4,1
4878,7698,influencer > retarget > social > retarget,4,1
4879,15175,influencer > ctx_category > influencer > retarget,4,1
4880,28081,retarget > cpa > ctx_category > retarget,4,1
4881,37421,influencer > ctx_category > social > retarget > retarget,5,1
4882,7447,retarget > retarget > retarget,3,1
4883,20098,social > influencer > social > influencer > ctx_brand > retarget,6,1
4884,7924,ctx_brand > retarget > influencer,3,1
4885,5670,ctx_category > ctx_category > retarget > retarget,4,1
4886,26207,retarget > ctx_brand > retarget,3,1
4887,2412,ctx_category > influencer,2,1
4888,700,cpa > social > ctx_category > social > retarget,5,1
4889,15349,influencer > influencer > retarget > retarget,4,1
4890,942,organic,1,1
4891,23928,ctx_brand > retarget,2,1
4892,16408,influencer > ctx_category > retarget,3,1
4893,29327,social > social > ctx_category > retarget,4,1
4894,10356,influencer > cpa > retarget > social,4,1
4895,39533,influencer > social > cpa > social > influencer > ctx_brand > retarget,7,1
4896,22786,retarget > retarget > retarget,3,1
4897,7845,retarget > ctx_brand > retarget,3,1
4898,15433,influencer > retarget > retarget,3,1
4899,38234,organic > retarget,2,1
4900,26322,influencer > influencer > ctx_brand > retarget,4,1
4901,18049,social,1,1
4902,20418,ctx_category > influencer > social > retarget,4,1
4903,24808,influencer > social > ctx_brand > retarget > retarget,5,1
4904,21482,influencer > ctx_brand > influencer > cpa > cpa,5,1
4905,33055,ctx_brand > ctx_category > retarget,3,1
4906,20261,influencer > influencer > retarget,3,1
4907,37482,ctx_category,1,1
4908,19969,social > retarget > influencer > ctx_category > cpa > retarget,6,1
4909,32182,social > ctx_category > retarget,3,1
4910,37663,influencer > retarget > retarget,3,1
4911,33183,ctx_brand > ctx_category > retarget,3,1
4912,17478,influencer > ctx_brand > ctx_category > ctx_category > retarget > retarget > retarget,7,1
4913,15326,influencer > influencer > retarget,3,1
4914,34012,social > cpa > retarget,3,1
4915,2368,social > social > retarget,3,1
4916,4769,ctx_category > ctx_category > retarget,3,1
4917,10428,retarget > ctx_brand > retarget > retarget,4,1
4918,22040,ctx_category > retarget,2,1
4919,7506,influencer > influencer > ctx_category,3,1
4920,14521,influencer > social > retarget,3,1
4921,13045,ctx_brand > ctx_brand > ctx_category > retarget,4,1
4922,5780,cpa > social > retarget,3,1
4923,1195,influencer > ctx_category > ctx_category > retarget,4,1
4924,8750,organic,1,1
4925,14959,ctx_category > cpa > influencer > ctx_category > retarget,5,1
4926,37478,retarget > retarget,2,1
4927,19851,influencer > retarget > cpa > ctx_category > ctx_category > ctx_brand > retarget,7,1
4928,15233,influencer > ctx_brand > ctx_category,3,1
4929,8424,influencer > social > retarget > ctx_brand > retarget > retarget,6,1
4930,32351,influencer > cpa > retarget > ctx_brand > ctx_brand > ctx_category > retarget,7,1
4931,37994,ctx_category > cpa > social > social > retarget,5,1
4932,38679,retarget > ctx_category > cpa > ctx_category > ctx_category > retarget > retarget,7,1
4933,19995,ctx_category > ctx_category > ctx_brand > retarget > retarget,5,1
4934,3173,influencer > retarget > retarget,3,1
4935,23819,retarget > ctx_category > ctx_brand > cpa > cpa > retarget,6,1
4936,34528,social > influencer > retarget > ctx_brand > ctx_brand,5,1
4937,21866,influencer > retarget > retarget,3,1
4938,1393,influencer > cpa > influencer > ctx_category > social > retarget,6,1
4939,26506,influencer > cpa > ctx_category > influencer > retarget,5,1
4940,31982,social > retarget > retarget,3,1
4941,25909,influencer > social > ctx_category > ctx_brand > influencer > retarget,6,1
4942,19929,influencer > social > retarget,3,1
4943,38325,ctx_category > influencer > retarget > retarget,4,1
4944,37123,retarget > retarget > social > retarget,4,1
4945,23178,ctx_brand > ctx_brand > cpa > ctx_category,4,1
4946,8838,cpa > ctx_brand > ctx_category > ctx_brand > ctx_brand,5,1
4947,12007,retarget > ctx_brand > influencer > retarget,4,1
4948,3414,ctx_brand > retarget,2,1
4949,36161,ctx_category > retarget,2,1
4950,34742,retarget > ctx_brand > ctx_category > ctx_brand > retarget,5,1
4951,37000,influencer > retarget > retarget,3,1
4952,27493,ctx_brand > ctx_category > retarget,3,1
4953,34788,influencer > retarget,2,1
4954,38671,cpa > retarget > retarget,3,1
4955,24944,social > social > ctx_brand > retarget,4,1
4956,5344,ctx_brand > retarget,2,1
4957,39317,influencer > cpa > retarget > retarget,4,1
4958,1746,influencer > cpa > retarget,3,1
4959,2449,cpa > ctx_brand > social > retarget,4,1
4960,30519,influencer > cpa > retarget > cpa > retarget,5,1
4961,35873,social > ctx_brand > cpa > social > retarget > retarget,6,1
4962,32401,social > retarget > retarget,3,1
4963,11209,social > influencer > ctx_category > retarget,4,1
4964,4198,ctx_brand > ctx_category > ctx_brand > retarget,4,1
4965,10422,influencer > ctx_brand > ctx_brand > social > cpa > retarget,6,1
4966,17052,social > ctx_category > retarget,3,1
4967,23235,influencer > ctx_category > social > retarget,4,1
4968,21033,cpa > influencer > ctx_category > retarget,4,1
4969,28002,influencer > ctx_brand > retarget,3,1
4970,21520,influencer,1,1
4971,16633,social > influencer > ctx_category > retarget,4,1
4972,31114,ctx_category > ctx_category > retarget,3,1
4973,23169,ctx_brand > social > cpa > retarget,4,1
4974,14960,ctx_category > influencer > social > cpa > cpa > retarget,6,1
4975,26705,cpa > influencer > cpa > retarget,4,1
4976,10853,ctx_category > retarget > ctx_brand > retarget,4,1
4977,10025,influencer > social > retarget,3,1
4978,14942,retarget > social > retarget,3,1
4979,24264,retarget > retarget,2,1
4980,1064,influencer > retarget > retarget,3,1
4981,31470,influencer > retarget > social > retarget > retarget > cpa > retarget,7,1
4982,39332,influencer > retarget > ctx_category > retarget,4,1
4983,29989,ctx_brand > ctx_category > retarget,3,1
4984,29522,ctx_category > retarget > ctx_brand > retarget,4,1
4985,31923,influencer > ctx_category > ctx_brand > social > retarget,5,1
4986,6448,ctx_category > influencer > retarget,3,1
4987,35622,influencer > ctx_category > ctx_category > ctx_brand > retarget,5,1
4988,13043,influencer > ctx_brand > ctx_category > retarget,4,1
4989,16588,influencer > ctx_brand > retarget,3,1
4990,37230,ctx_category > ctx_category > retarget,3,1
4991,15623,ctx_category > influencer > social > retarget,4,1
4992,18329,organic > retarget,2,1
4993,26054,ctx_category > retarget,2,1
4994,22302,influencer > social > social > retarget,4,1
4995,34332,influencer > ctx_category > retarget,3,1
4996,31834,influencer > social > ctx_category > retarget,4,1
4997,16135,ctx_brand > influencer > influencer > retarget,4,1
4998,25800,cpa > ctx_brand,2,1
4999,17577,social > ctx_category > retarget,3,1
5000,31916,ctx_category > ctx_category > retarget > retarget,4,1
5001,8352,influencer > retarget,2,1
5002,31435,influencer > ctx_category > ctx_brand > retarget,4,1
5003,24924,influencer > cpa > influencer > retarget,4,1
5004,37375,influencer > retarget > social > retarget,4,1
5005,746,social > social > retarget,3,1
5006,20592,cpa > cpa > retarget,3,1
5007,20417,retarget > retarget,2,1
5008,16994,influencer > ctx_brand > ctx_brand,3,1
5009,8799,social > retarget,2,1
5010,2048,influencer > ctx_category > ctx_category > ctx_category > retarget > retarget,6,1
