user_id,channel,group,n_orders_before,days_since_last_order,promo_hunter,second_order_30d
17915,organic,treatment,7,9.5,1,1
6263,organic,control,4,16.4,0,0
38486,organic,control,5,2.4,0,1
30250,ctx_category,treatment,5,3.5,0,1
20485,organic,treatment,7,3.2,0,0
12519,organic,control,2,21.4,0,0
37066,organic,control,5,4.9,0,0
38010,cpa,control,7,4.5,0,1
34706,ctx_category,control,3,17.7,1,0
12901,organic,treatment,7,3.0,0,0
12592,ctx_brand,treatment,6,11.8,0,1
23329,organic,treatment,9,5.8,0,1
25246,organic,control,8,5.9,0,1
38737,ctx_brand,control,2,18.0,0,0
6708,ctx_category,treatment,2,28.3,0,0
33787,ctx_brand,control,2,15.5,0,1
16030,organic,control,5,2.7,0,1
12715,organic,treatment,7,6.0,1,1
34987,organic,control,2,24.9,0,0
3511,ctx_brand,treatment,3,21.2,0,0
26506,social,treatment,3,22.1,0,0
29805,organic,control,4,15.4,1,0
17683,organic,treatment,5,4.0,0,1
7604,ctx_category,treatment,7,7.0,1,1
26764,cpa,treatment,6,5.6,0,0
39809,organic,control,6,5.2,0,0
36244,ctx_category,control,8,5.1,0,1
33425,organic,treatment,4,14.4,0,0
32488,organic,treatment,5,9.4,0,1
6138,cpa,control,1,25.8,1,0
27948,organic,control,4,15.5,0,0
22981,organic,control,3,20.6,0,0
1606,ctx_category,control,3,20.4,0,0
6473,organic,treatment,7,2.7,0,1
13640,organic,treatment,2,21.4,1,0
34121,ctx_brand,control,4,14.5,0,0
30668,organic,control,6,5.1,0,1
8166,organic,treatment,3,16.5,0,1
12296,influencer,treatment,2,19.4,0,0
4987,organic,control,3,21.9,0,0
34709,influencer,treatment,3,23.2,0,0
19922,ctx_brand,treatment,2,11.7,0,1
35151,organic,control,4,15.7,0,0
1716,influencer,control,8,6.3,0,0
8671,influencer,control,8,5.1,0,1
26942,organic,control,5,5.7,0,1
29417,influencer,treatment,7,5.6,0,0
30929,organic,control,4,13.0,0,0
30040,social,control,3,13.5,1,0
25341,social,treatment,6,8.5,0,1
12108,organic,treatment,7,6.3,0,1
23767,organic,treatment,5,5.5,0,1
21854,ctx_category,treatment,7,9.8,1,1
12502,social,treatment,7,8.5,0,0
37526,social,control,8,13.9,0,0
19216,ctx_category,treatment,3,12.1,0,0
34721,organic,treatment,6,2.1,0,1
24536,ctx_brand,treatment,4,14.2,1,1
20497,organic,treatment,3,14.4,0,0
24303,organic,treatment,2,18.0,0,0
16426,organic,treatment,3,22.4,0,0
8016,influencer,control,2,12.7,1,0
1510,organic,control,2,27.6,0,0
7505,ctx_brand,treatment,4,16.6,0,0
27503,tv,treatment,7,4.3,0,1
33286,ctx_brand,treatment,6,2.7,0,1
11107,ctx_brand,control,9,1.5,0,1
24698,organic,control,6,7.5,0,0
27825,organic,control,2,14.9,0,0
559,organic,treatment,5,23.0,0,0
17951,ctx_category,treatment,7,9.8,0,1
28524,organic,treatment,7,1.0,0,1
909,ctx_brand,control,5,7.6,0,1
10312,organic,treatment,3,10.4,1,0
30148,organic,control,6,5.8,0,1
16281,social,treatment,8,10.8,1,1
30820,ctx_brand,control,6,8.3,0,1
28852,social,control,8,2.4,0,0
38948,organic,treatment,5,18.6,0,0
28692,ctx_brand,control,7,7.3,0,1
7352,organic,control,6,9.0,0,0
32131,organic,control,2,11.2,0,0
7616,social,treatment,9,5.0,0,0
10716,ctx_category,control,7,1.0,0,0
38122,ctx_brand,treatment,3,20.7,0,0
3636,organic,control,2,24.5,0,0
27580,ctx_category,control,5,4.6,1,0
34463,organic,control,5,2.6,0,1
28809,organic,treatment,7,8.0,0,1
24889,ctx_category,control,6,9.3,0,0
7329,cpa,control,1,20.4,1,0
31266,ctx_brand,control,1,28.8,0,0
650,organic,treatment,6,7.6,0,1
31906,organic,control,8,11.4,0,1
10711,influencer,treatment,6,5.3,0,1
39488,ctx_category,treatment,7,8.7,0,1
32378,organic,control,3,13.1,0,0
3631,ctx_category,treatment,2,20.2,0,0
4670,organic,control,6,7.4,0,0
22153,ctx_category,control,8,3.9,1,1
19858,social,control,2,16.4,0,1
13151,ctx_brand,treatment,6,1.3,0,0
3695,tv,control,7,5.5,0,0
34173,organic,control,6,7.6,0,1
14281,organic,control,7,7.7,1,1
11648,tv,treatment,2,13.6,0,0
34655,ctx_brand,treatment,5,4.1,0,1
8771,ctx_category,control,2,13.8,0,0
22776,organic,control,2,22.8,0,0
30428,ctx_brand,treatment,3,14.0,0,1
22882,organic,control,7,4.5,0,1
35842,ctx_category,control,2,17.4,0,0
37407,organic,treatment,1,22.8,0,0
8273,ctx_brand,control,9,7.7,0,1
15427,social,control,2,15.8,0,0
3594,ctx_category,control,2,8.6,0,1
17431,ctx_brand,control,8,10.4,0,1
37327,ctx_brand,control,5,6.9,0,1
1843,ctx_brand,control,6,1.5,0,1
35408,organic,control,7,9.2,0,0
21837,ctx_brand,control,7,8.3,0,1
31887,ctx_brand,treatment,5,6.8,0,0
39518,social,control,8,4.1,0,0
38942,organic,control,1,16.9,0,0
32566,organic,treatment,3,19.6,0,0
11316,cpa,control,8,7.6,1,0
34502,ctx_category,control,6,6.7,0,0
30804,ctx_category,control,8,8.2,0,0
16140,ctx_category,control,2,27.0,1,0
28927,organic,treatment,2,21.7,0,0
32145,organic,treatment,7,7.0,0,1
15464,organic,treatment,3,16.9,0,0
9930,organic,control,3,25.4,0,0
29279,organic,control,5,4.8,0,1
32832,social,control,8,5.4,0,1
13211,ctx_brand,control,7,10.0,0,0
8893,cpa,treatment,5,10.3,1,0
25368,organic,treatment,6,2.8,0,1
29874,ctx_category,treatment,5,1.0,1,1
20877,organic,control,6,4.3,0,0
16286,ctx_category,treatment,7,2.6,0,1
1204,organic,treatment,2,11.4,1,0
22615,organic,treatment,3,12.2,0,1
21523,ctx_category,treatment,5,17.1,0,1
39474,ctx_brand,treatment,5,7.0,0,1
36505,organic,treatment,3,23.0,0,0
24034,organic,treatment,7,9.7,0,1
2557,organic,treatment,2,22.4,0,0
1391,organic,treatment,7,5.2,0,1
22339,ctx_brand,control,5,4.5,0,1
320,organic,treatment,6,3.4,1,0
35966,organic,treatment,3,21.7,0,0
22540,social,treatment,6,9.4,0,0
25176,cpa,treatment,8,7.5,0,0
16259,organic,treatment,8,4.8,0,0
9599,social,treatment,5,14.2,0,0
28840,ctx_brand,control,5,10.4,0,0
8388,ctx_brand,control,5,9.5,0,0
25408,organic,treatment,2,15.1,0,0
25454,organic,treatment,7,3.3,1,1
6840,ctx_category,control,7,9.0,0,1
37868,ctx_category,control,4,13.7,1,0
4895,organic,control,1,18.6,0,0
11292,ctx_brand,treatment,7,4.1,0,1
31525,cpa,control,2,21.7,1,0
26023,organic,control,5,6.3,0,1
34268,organic,treatment,4,21.2,0,0
11543,ctx_brand,treatment,2,23.5,0,0
29406,ctx_category,treatment,6,11.2,0,1
16740,organic,control,5,9.0,0,0
18108,ctx_category,control,2,14.0,0,0
9060,organic,control,6,6.9,0,1
5037,ctx_category,control,4,22.4,1,0
19740,organic,treatment,2,18.5,1,1
24872,organic,treatment,9,2.6,0,0
1456,ctx_brand,treatment,5,6.6,0,0
26221,organic,treatment,5,11.9,0,0
39973,organic,treatment,7,4.4,0,1
20831,organic,control,3,17.3,0,0
34657,ctx_brand,treatment,6,1.0,0,1
14271,ctx_brand,control,5,7.8,0,1
24587,cpa,treatment,3,19.4,1,0
20808,ctx_category,treatment,6,4.9,1,0
24405,ctx_category,treatment,5,9.4,0,1
9805,ctx_brand,control,2,21.9,0,0
5966,organic,treatment,2,19.2,0,0
32395,ctx_category,control,6,6.2,0,1
24770,organic,control,8,6.5,0,0
31994,organic,control,6,7.4,0,0
19705,ctx_brand,treatment,2,13.8,0,0
27500,organic,control,6,7.4,0,1
32286,organic,treatment,6,8.5,0,0
14770,ctx_brand,treatment,8,4.2,0,1
28462,social,treatment,5,7.1,1,1
10440,ctx_category,treatment,5,1.0,0,1
786,ctx_brand,treatment,9,8.8,0,1
2711,ctx_brand,control,8,9.2,0,0
35357,tv,control,6,12.2,1,1
27587,organic,treatment,7,6.0,0,0
39463,ctx_category,control,9,6.2,0,1
22555,ctx_brand,control,6,3.8,0,1
3611,cpa,treatment,6,5.6,0,0
32887,ctx_brand,treatment,9,5.6,0,1
12936,organic,treatment,10,7.2,0,1
28855,cpa,treatment,6,7.0,0,1
22265,ctx_category,treatment,5,5.4,1,1
27346,ctx_brand,control,1,23.7,0,0
39681,organic,treatment,5,12.9,0,0
36475,organic,control,5,10.0,0,0
17068,ctx_brand,treatment,1,17.7,0,0
25803,organic,treatment,6,5.6,0,1
23831,organic,control,6,6.9,0,1
29843,ctx_category,treatment,1,21.0,0,0
33254,ctx_brand,treatment,6,11.6,0,0
4000,organic,treatment,6,5.3,0,1
29456,ctx_category,treatment,2,27.0,0,0
37318,ctx_category,treatment,1,25.3,0,0
6381,tv,treatment,7,2.7,0,1
18255,organic,treatment,7,7.4,0,1
9911,social,treatment,7,5.2,1,1
2789,organic,treatment,6,7.5,0,0
3693,organic,control,8,6.9,0,0
25852,ctx_category,treatment,2,22.7,0,0
11651,ctx_category,control,2,13.2,1,0
22583,social,treatment,5,1.0,0,1
30720,social,treatment,4,14.0,0,0
11427,organic,treatment,2,18.1,0,0
6803,organic,control,1,21.8,0,0
15673,ctx_brand,control,5,3.9,0,0
21938,organic,control,3,23.0,0,0
22134,ctx_brand,treatment,4,16.5,0,0
23138,cpa,treatment,6,8.2,0,1
32002,organic,treatment,7,7.0,0,0
37248,organic,control,8,4.0,0,0
24606,organic,control,2,23.8,0,0
4082,organic,control,6,8.3,0,0
26223,organic,treatment,2,18.8,1,0
25920,social,control,6,5.2,0,0
20793,ctx_category,treatment,7,6.2,1,0
1361,social,treatment,6,4.3,0,1
13903,organic,control,3,13.1,0,0
1769,ctx_brand,control,2,19.6,0,0
15326,social,control,3,12.6,1,0
21309,organic,control,7,1.0,0,1
26341,organic,treatment,6,2.1,0,1
34750,influencer,treatment,6,11.2,0,1
1393,ctx_brand,control,5,19.1,0,0
35009,ctx_brand,treatment,11,6.2,1,0
36182,organic,treatment,4,22.7,0,0
29295,ctx_brand,treatment,5,15.1,1,0
17676,ctx_brand,treatment,7,7.8,0,1
13976,organic,control,5,26.2,0,0
17359,organic,treatment,1,19.9,0,0
35939,tv,treatment,7,8.7,0,0
22372,organic,control,7,5.2,0,0
38613,cpa,treatment,6,9.1,0,1
24185,organic,treatment,6,4.2,0,0
7924,ctx_brand,control,7,6.4,0,1
21930,ctx_category,control,6,12.4,0,1
16167,organic,treatment,4,17.7,0,0
4048,ctx_category,treatment,5,4.5,1,1
38164,cpa,treatment,7,7.3,1,1
8491,organic,control,4,19.1,0,0
21437,organic,control,1,23.5,0,0
27467,organic,treatment,6,3.1,0,1
32153,social,treatment,1,17.9,1,0
36761,social,control,3,27.1,0,0
10453,cpa,control,9,8.1,1,1
32971,organic,control,2,24.9,0,0
32311,organic,treatment,6,6.4,0,0
1945,organic,control,5,24.2,0,0
7324,organic,control,3,17.5,0,0
7368,cpa,treatment,6,9.4,1,0
7863,organic,treatment,7,9.8,0,1
38674,organic,control,9,4.0,0,1
7524,tv,treatment,3,25.5,0,0
17967,ctx_category,treatment,6,4.4,0,1
32592,organic,treatment,2,18.9,0,0
8558,organic,treatment,5,21.7,0,0
26155,influencer,control,3,22.5,0,0
34234,organic,treatment,5,1.0,0,1
72,ctx_brand,control,2,24.6,0,0
1724,cpa,treatment,7,7.0,1,0
14022,ctx_brand,control,2,23.4,0,0
6513,organic,control,5,5.5,1,1
3924,organic,treatment,6,6.8,0,1
8879,ctx_category,control,2,16.9,0,1
4654,social,treatment,4,14.0,0,0
32364,organic,control,2,15.8,0,1
38709,ctx_category,control,5,9.2,0,0
20187,organic,treatment,4,23.0,1,1
20809,organic,control,3,23.6,0,0
16672,ctx_category,control,5,5.6,0,1
38338,cpa,treatment,6,5.9,1,0
8105,organic,treatment,6,6.7,0,1
37217,ctx_brand,control,3,19.2,0,0
18387,social,treatment,7,7.4,0,1
10695,ctx_brand,control,3,15.7,0,0
3578,ctx_brand,treatment,6,2.0,0,0
26231,organic,treatment,3,18.3,0,0
12911,cpa,control,2,24.3,1,0
32903,social,control,8,8.8,0,0
34092,organic,control,2,21.3,0,0
24215,ctx_category,treatment,6,8.6,1,0
5616,organic,control,5,9.7,1,1
9766,organic,control,2,21.8,0,0
26128,ctx_category,treatment,6,1.0,0,1
36158,organic,control,7,3.8,0,0
38077,organic,treatment,7,8.0,0,1
39141,organic,treatment,4,23.4,0,0
5760,ctx_brand,treatment,6,8.1,0,0
25962,ctx_brand,treatment,3,22.1,0,0
6177,ctx_category,treatment,3,11.8,0,1
39960,organic,control,4,18.3,0,0
11946,ctx_brand,treatment,3,13.4,0,1
13243,organic,treatment,2,18.6,0,0
5016,cpa,treatment,7,6.8,0,0
2854,ctx_category,control,1,22.3,0,0
27782,ctx_category,treatment,8,5.8,0,1
6348,ctx_brand,treatment,6,4.1,0,0
37725,cpa,treatment,5,2.7,0,1
32783,organic,control,9,8.0,0,0
5384,organic,treatment,3,19.1,1,1
9083,organic,treatment,4,27.0,0,0
18151,organic,control,5,5.3,0,0
39693,influencer,control,5,7.5,0,1
35624,ctx_brand,treatment,6,7.7,0,0
34127,organic,control,6,4.4,0,1
21505,social,control,2,19.1,0,0
25034,organic,treatment,3,17.0,0,0
29851,organic,treatment,2,13.7,0,1
6528,organic,control,3,17.7,0,0
2358,cpa,control,4,13.3,0,0
11188,social,control,4,15.4,0,0
34459,ctx_brand,treatment,8,6.8,0,0
1885,organic,treatment,7,3.9,0,0
18291,tv,control,10,5.2,0,1
10094,ctx_category,control,8,6.6,0,0
21779,influencer,treatment,2,19.3,0,0
28896,ctx_brand,control,5,7.4,0,1
30497,organic,control,7,8.4,1,1
9118,organic,control,10,7.1,0,0
36623,organic,treatment,6,10.9,0,1
37249,organic,treatment,8,10.4,0,1
3623,organic,treatment,5,2.1,0,1
32076,organic,treatment,1,20.7,0,0
16457,cpa,control,3,22.9,0,0
17515,ctx_brand,treatment,7,10.4,0,1
2240,organic,control,7,8.4,0,1
5383,organic,treatment,6,11.6,0,0
28251,organic,control,6,9.8,0,1
27806,organic,treatment,5,2.0,0,0
9085,organic,treatment,6,3.5,0,1
32658,organic,treatment,6,6.7,0,1
15852,tv,treatment,7,10.1,0,1
33990,organic,treatment,6,5.2,0,1
15753,organic,control,2,22.3,0,0
23550,ctx_category,control,6,7.9,0,0
30912,ctx_brand,treatment,7,7.4,0,0
23793,influencer,control,5,19.2,0,0
17120,organic,control,5,7.9,1,1
24665,ctx_brand,treatment,3,24.4,0,0
19183,organic,control,6,10.7,1,1
14662,ctx_brand,treatment,5,9.0,0,0
8026,influencer,treatment,4,23.7,0,0
778,influencer,control,4,25.4,0,0
6102,influencer,control,3,20.7,0,0
8415,organic,treatment,6,1.0,0,1
468,ctx_brand,treatment,6,5.6,0,1
18423,organic,treatment,4,16.9,0,0
26624,influencer,treatment,5,13.2,0,1
22644,organic,treatment,2,21.3,0,0
23559,organic,control,7,3.5,0,0
1230,organic,treatment,6,22.8,0,0
32784,organic,control,7,10.5,0,1
2408,ctx_category,treatment,1,18.9,0,0
8928,ctx_brand,treatment,7,4.2,0,0
8020,ctx_brand,control,10,7.5,0,1
38169,ctx_brand,treatment,2,21.6,0,0
26143,organic,control,10,3.2,0,1
25399,ctx_brand,treatment,2,19.9,1,0
30928,influencer,control,8,9.2,0,0
20917,organic,treatment,7,3.0,0,1
12082,ctx_brand,treatment,1,23.6,0,0
7030,organic,treatment,9,5.2,0,0
25158,ctx_category,control,6,7.1,0,1
22699,organic,control,5,10.1,0,1
30444,social,control,3,22.2,0,0
10671,influencer,control,6,6.0,0,1
13088,cpa,treatment,7,2.8,1,1
17846,social,control,2,20.2,0,0
26600,social,treatment,6,5.3,0,0
20815,organic,control,5,19.1,1,0
2940,ctx_brand,treatment,10,3.4,1,0
7573,organic,treatment,4,16.0,0,1
23029,influencer,control,5,9.0,0,1
38523,ctx_category,control,6,21.8,0,0
29567,ctx_brand,control,6,2.2,0,1
13643,ctx_category,control,3,17.3,0,0
37101,organic,control,3,13.4,0,0
3485,organic,treatment,6,7.0,0,1
4911,organic,treatment,3,6.9,0,0
16840,cpa,treatment,8,7.8,1,1
5069,organic,treatment,3,19.0,0,0
5050,ctx_category,control,7,7.6,0,0
37118,ctx_category,treatment,5,8.0,1,1
38861,ctx_brand,treatment,6,8.1,0,1
9395,organic,treatment,4,11.3,0,1
31130,organic,treatment,4,20.4,0,0
37203,organic,treatment,7,3.5,1,1
37594,organic,control,7,23.0,0,0
15486,ctx_brand,treatment,6,1.6,0,0
9716,organic,treatment,3,17.1,0,0
16561,organic,control,6,4.7,1,0
39618,organic,control,7,3.2,0,0
35708,social,treatment,6,1.8,1,1
15150,organic,treatment,6,11.2,0,0
26767,social,treatment,1,20.7,0,0
22405,organic,control,5,2.9,1,1
26798,tv,control,7,5.4,0,0
10840,ctx_category,treatment,7,21.6,1,0
4625,ctx_category,treatment,7,6.2,0,1
27404,ctx_category,control,3,20.0,0,0
15233,organic,treatment,3,21.2,1,0
17419,organic,treatment,5,5.8,0,1
22667,tv,treatment,1,19.1,0,0
15292,organic,treatment,6,8.5,0,1
1637,organic,treatment,8,9.7,0,1
9232,organic,treatment,5,4.3,0,0
39892,ctx_brand,control,2,7.2,0,0
29240,ctx_brand,treatment,8,9.8,0,1
26690,social,control,3,22.5,0,0
10140,ctx_brand,treatment,7,4.5,0,0
39031,organic,treatment,5,4.0,1,1
19298,organic,treatment,5,5.3,0,1
5343,ctx_category,control,7,10.5,0,0
163,ctx_brand,control,5,3.4,0,1
28782,organic,control,6,15.3,0,0
24935,influencer,treatment,7,2.6,0,1
29757,organic,treatment,7,10.2,0,1
21655,organic,treatment,4,23.7,0,0
15788,influencer,control,3,20.2,0,0
23114,ctx_category,control,5,4.1,0,0
22915,ctx_category,treatment,2,9.6,0,0
21672,influencer,treatment,2,14.1,0,0
19600,organic,treatment,2,21.2,0,0
1584,cpa,treatment,7,6.9,0,0
20239,organic,treatment,2,19.2,0,0
2569,organic,control,5,5.4,0,0
9249,ctx_category,treatment,6,4.2,0,0
5364,cpa,control,2,15.9,0,0
30446,social,control,7,6.1,1,0
36365,organic,treatment,6,7.4,0,1
33010,ctx_category,treatment,5,12.9,0,1
29345,ctx_category,control,7,6.7,0,1
35298,ctx_category,treatment,8,4.9,0,1
26183,ctx_category,treatment,7,10.1,0,0
19007,ctx_category,control,7,4.2,0,1
11291,ctx_brand,control,5,5.2,1,0
12302,organic,control,7,6.6,0,1
33019,influencer,control,3,22.5,0,0
28636,organic,treatment,2,11.4,0,1
10384,cpa,treatment,5,7.5,0,1
38796,ctx_brand,control,3,22.5,0,0
2230,cpa,treatment,6,11.2,0,1
25409,ctx_brand,control,7,3.5,0,1
5470,influencer,control,1,15.4,0,0
14505,influencer,treatment,6,4.9,0,0
23751,organic,control,5,18.7,0,0
29591,social,control,3,14.4,0,0
5523,organic,treatment,1,24.4,0,0
34833,ctx_category,control,2,18.4,0,0
35380,ctx_brand,control,5,6.1,0,1
29631,organic,treatment,5,17.2,0,1
32630,organic,control,10,8.7,0,0
16525,ctx_category,control,5,9.7,1,0
11730,cpa,treatment,1,20.8,0,0
36263,organic,control,5,2.0,0,1
9617,organic,treatment,5,1.0,0,1
5969,organic,control,8,11.8,0,0
34739,organic,control,6,7.2,0,1
37130,organic,treatment,6,6.5,0,1
32343,organic,treatment,4,15.1,0,0
22718,organic,control,4,17.6,0,0
14932,organic,control,2,13.4,0,0
20844,organic,treatment,6,3.9,0,1
35014,organic,control,3,6.6,0,1
424,organic,control,6,5.3,0,0
33260,ctx_brand,treatment,5,8.4,0,0
738,cpa,control,2,17.6,1,0
33683,ctx_brand,control,3,16.2,0,0
6429,ctx_brand,treatment,6,6.4,0,1
4991,cpa,control,3,21.0,0,0
17608,organic,control,4,15.4,0,0
36615,ctx_category,treatment,7,1.0,0,1
3281,social,control,3,15.8,0,0
29484,organic,treatment,7,8.4,1,0
27315,ctx_category,control,6,2.3,0,1
11371,organic,control,8,3.1,1,0
11426,ctx_category,treatment,7,1.1,0,0
19904,ctx_brand,control,7,5.2,0,1
36161,tv,treatment,5,5.2,0,1
27365,ctx_category,control,5,6.6,0,1
2685,organic,control,6,6.6,0,0
21112,organic,control,6,7.7,0,1
34678,cpa,control,5,1.5,1,1
39913,ctx_brand,control,9,4.8,1,1
37682,organic,control,5,5.1,0,0
23735,organic,treatment,5,7.6,1,1
6108,organic,treatment,7,11.9,0,1
21595,organic,control,4,14.0,0,0
20490,organic,treatment,6,6.8,0,0
16469,organic,control,7,6.1,0,0
32248,social,treatment,8,4.5,0,1
4149,ctx_brand,treatment,6,3.7,0,1
25105,organic,treatment,6,16.0,0,1
34720,organic,control,4,12.6,0,0
39437,cpa,control,6,8.6,0,0
27411,organic,control,5,10.2,0,1
8625,ctx_category,treatment,6,8.3,1,1
6463,ctx_brand,control,5,17.6,0,0
26028,ctx_category,treatment,8,7.3,0,0
18462,organic,control,7,2.3,1,0
7883,organic,control,1,19.1,0,0
16959,ctx_brand,control,6,14.8,0,0
5796,organic,treatment,2,14.5,0,0
17300,organic,treatment,6,27.8,0,0
6553,organic,control,7,8.6,0,0
34142,ctx_brand,control,6,4.0,0,1
2499,organic,treatment,5,3.0,0,0
12058,organic,control,6,9.9,0,1
18566,organic,control,6,1.0,0,1
16149,influencer,control,6,8.0,1,1
14387,ctx_brand,treatment,9,7.5,0,0
11124,influencer,treatment,5,7.1,0,0
17433,cpa,treatment,7,8.6,0,1
6614,social,control,6,5.9,0,1
6499,ctx_brand,treatment,2,23.5,0,0
7845,ctx_category,treatment,3,7.1,0,1
30917,social,control,1,23.3,1,0
5767,organic,control,7,4.9,1,0
27517,organic,treatment,6,1.2,0,1
4837,organic,control,6,8.1,0,1
11352,organic,control,1,22.3,0,0
31733,social,treatment,7,6.5,1,1
7277,organic,treatment,6,5.1,1,0
14811,influencer,control,7,9.5,0,1
10358,organic,treatment,3,22.5,0,0
23259,organic,control,3,12.5,0,0
10600,organic,treatment,3,14.3,0,1
35956,organic,control,2,15.8,0,0
26373,organic,control,7,3.1,1,1
9869,social,control,8,5.4,1,0
5151,ctx_brand,treatment,6,1.0,0,0
10707,organic,treatment,2,12.7,0,1
34470,organic,treatment,6,3.8,0,1
5770,ctx_category,control,7,9.2,0,0
16859,organic,treatment,7,4.1,0,1
23011,organic,treatment,4,19.1,0,0
12038,organic,treatment,2,19.4,0,0
38665,ctx_brand,control,5,12.2,1,0
7728,tv,control,6,9.4,0,1
24601,ctx_category,control,3,25.7,0,0
1273,organic,treatment,10,4.6,0,1
18576,influencer,control,3,19.6,0,0
24947,ctx_brand,control,1,21.2,0,0
1478,organic,control,7,6.8,0,1
39945,organic,treatment,3,26.3,0,0
19820,ctx_brand,control,5,2.7,1,0
2269,social,treatment,7,1.0,0,1
5441,ctx_category,treatment,8,10.2,0,0
3937,ctx_category,control,7,1.0,0,0
35526,organic,control,6,4.3,1,1
33487,ctx_category,control,6,21.6,0,0
5431,organic,control,5,5.0,1,0
11014,ctx_category,treatment,6,6.9,0,1
6694,social,control,8,11.1,0,0
37294,organic,control,3,14.1,0,1
32916,ctx_category,treatment,1,25.2,0,0
21266,organic,treatment,4,20.0,0,0
1545,organic,control,3,14.4,0,0
21659,organic,treatment,4,17.2,0,0
27981,ctx_brand,control,1,16.6,0,0
6166,ctx_brand,treatment,5,14.4,0,1
22778,social,treatment,2,19.3,1,0
36217,organic,control,2,24.3,1,0
27335,tv,treatment,2,14.9,0,0
9929,organic,treatment,3,9.8,0,1
36234,organic,control,2,16.0,0,0
37371,organic,control,8,6.5,0,0
34047,ctx_brand,treatment,4,20.7,0,0
546,ctx_brand,treatment,6,6.8,1,1
16794,organic,treatment,6,7.1,0,1
1351,organic,treatment,7,3.2,0,0
19775,organic,treatment,7,8.8,1,0
1208,cpa,control,2,13.8,1,0
30826,organic,control,7,11.2,0,1
8270,organic,treatment,6,9.8,0,1
15278,organic,control,6,5.9,0,0
5186,organic,treatment,2,21.9,0,0
9853,ctx_brand,control,5,7.6,0,0
16415,organic,treatment,3,17.8,0,0
688,organic,treatment,6,12.6,1,1
20842,ctx_brand,control,2,13.8,0,0
10118,organic,treatment,6,9.6,0,1
32637,ctx_category,treatment,9,9.9,0,1
8766,organic,control,5,29.8,0,0
7383,ctx_brand,treatment,7,3.6,0,1
15675,organic,control,2,20.6,0,0
27192,organic,treatment,6,4.5,0,1
31085,influencer,treatment,1,17.1,0,0
9383,ctx_category,treatment,10,5.0,0,1
33346,organic,control,5,15.2,1,0
19608,social,control,5,3.8,0,0
6458,ctx_brand,treatment,1,27.0,0,0
16748,organic,control,5,6.6,0,1
29126,tv,control,5,5.5,0,0
24582,organic,treatment,4,16.3,0,1
13238,ctx_brand,control,6,6.6,0,0
2661,ctx_brand,control,8,7.0,0,1
31395,ctx_category,control,6,1.0,0,1
28213,ctx_category,treatment,5,8.0,0,0
10334,organic,treatment,6,7.2,0,1
22212,organic,treatment,3,18.2,0,0
33647,organic,treatment,8,9.1,0,0
8165,cpa,treatment,3,16.1,1,0
37890,tv,control,4,20.0,1,0
20779,ctx_brand,control,3,10.5,0,0
9409,organic,treatment,5,6.0,0,1
11189,social,control,10,8.2,0,0
30402,ctx_brand,treatment,9,7.1,1,0
32342,organic,control,3,19.0,0,0
23753,ctx_brand,treatment,3,22.9,0,0
